Time[s],y_e[m],theta_e[rad],x_e[m],V[m/s],steering angle[rad],acceleration[m/s^2],calculation time[ms],progressed distance[m]
16.29999999999996,0.000635929252495586,-0.006969292594794396,90.87955695069017,5.555555555554446,0.0174659421478503,-5.5453380886732155e-12,0.6859,90.87955695069017
16.399999999999963,0.0008376015764001887,-0.005315958456486136,91.43511252955385,5.555555555554811,0.01308700956408783,3.6479124845647574e-12,0.6991,91.43511252955385
16.499999999999964,0.0013478620598598434,-0.0035284314977377385,91.99066766484093,5.555555555554362,0.010757315185756476,-4.493952908648177e-12,0.638,91.99066766484093
16.599999999999966,0.0018587579904652913,-0.0017746438059011995,92.54622172747155,5.555555555554689,0.007218504250778327,3.2761466684008577e-12,0.3957,92.54622172747155
16.699999999999967,0.002291121263072076,-7.699405038952278e-05,93.10177367084988,5.55555555555492,0.0034870605854782875,2.309528707979876e-12,0.5621,93.10177367084988
16.79999999999997,0.0025287408239960877,0.0015431529138272282,93.65732372287081,5.5555555555551575,-0.0005303084219977833,2.3723023529928045e-12,0.5677,93.65732372287081
16.89999999999997,0.003124011183776225,0.0033488362231439694,94.21287170497449,5.555555555555024,-0.0026685911416018636,-1.3365636364092305e-12,0.5498,94.21287170497449
16.99999999999997,0.0035690894080742186,0.005071839258131927,94.76841657976145,5.555555555555321,-0.00673790202042529,2.9633057864975494e-12,0.6006,94.76841657976145
17.099999999999973,0.00404701501483438,0.006828235910218972,95.3239557507794,5.55555555555537,-0.010090585880994015,4.914370564912779e-13,0.5093,95.3239557507794
17.199999999999974,0.004492901767506846,0.008616151006687113,95.87949015315056,5.555555555555435,-0.013748302553790497,6.451457409612195e-13,0.5115,95.87949015315056
17.299999999999976,0.005051046536220339,0.010492733443706825,96.43502050652857,5.5555555555550535,-0.017008084438599035,-3.8080058176313564e-12,0.7008,96.43502050652857
17.399999999999977,0.005738327053800124,0.012443758451496478,96.9905436161969,5.555555555555416,-0.0203699326409558,3.627119138674717e-12,0.5276,96.9905436161969
17.49999999999998,0.006192605094926358,0.014337001417004112,97.5460557641999,5.555555555555417,-0.025033445727982443,5.328240753112297e-15,0.5313,97.5460557641999
17.59999999999998,0.006745348521583415,0.016381335772216676,98.1015600645132,5.555555555555507,-0.0286144455827784,9.08499415785256e-13,0.5336,98.1015600645132
17.69999999999998,0.007435834526066542,0.018557459284523237,98.65705655070369,5.555555555555557,-0.03233641251673547,4.965088026903816e-13,0.8589,98.65705655070369
17.799999999999983,0.008372025116993887,0.020885013585776324,99.21253752151236,5.555555555555545,-0.03594861767451194,-1.2533337899596995e-13,0.5677,99.21253752151236
17.899999999999984,0.008820119385922014,0.023108719688405,99.76799993027164,5.555555555555581,-0.04222517201264993,3.633681683119575e-13,0.5625,99.76799993027164
17.999999999999986,0.009629997600594457,0.025669001822877565,100.32344988804519,5.555555555555633,-0.04570156062802804,5.187501548730741e-13,0.5103,100.32344988804519
18.099999999999987,0.01070583615749255,0.02844217991105502,100.87888223012608,5.555555555555414,-0.05007001071955263,-2.1832029514105864e-12,0.9628,100.87888223012608
18.19999999999999,0.01175772295095138,0.03129402164768935,101.43428245270071,5.555555555555566,-0.05574113817614963,1.518175401433358e-12,0.5977,101.43428245270071
18.29999999999999,0.012419929818373228,0.03421188444558876,101.98965444657019,5.555555555555379,-0.06287957800310259,-1.875603303781092e-12,1.1315,101.98965444657019
18.39999999999999,0.013500081625730503,0.03755185321846133,102.54500456141784,5.555555555555525,-0.06761739771679533,1.462453487509821e-12,0.545,102.54500456141784
18.499999999999993,0.015248924244569893,0.04132355528757925,103.10031075068241,5.555555555555571,-0.07230273023084174,4.619940956677624e-13,0.611,103.10031075068241
18.599999999999994,0.015954548630047062,0.04487661956342803,103.6555599947848,5.55555555555565,-0.08327105021233074,7.917994641618265e-13,0.6624,103.6555599947848
18.699999999999996,0.017477758151438247,0.0492120403456382,104.21076780939056,5.5555555555555625,-0.08818819374108851,-8.823774406289418e-13,0.7712,104.21076780939056
18.799999999999997,0.019953905294564738,0.054201259450040506,104.76590987684924,5.555555555555653,-0.09404549132902389,9.025991515153845e-13,0.7156,104.76590987684924
18.9,0.021511583384773856,0.05900445585320525,105.32094988726713,5.5555555555557,-0.10697065289233261,4.697286196399431e-13,0.7185,105.32094988726713
19.0,0.023068848110975537,0.06439727025986075,105.87590500782287,5.5555555555557055,-0.11705557679202015,5.616195907912428e-14,0.754,105.87590500782287
19.1,0.026513378752191345,0.07108614474621655,106.43075312896023,5.555555555555739,-0.12228579506836197,3.398678099416943e-13,0.8162,106.43075312896023
19.200000000000003,0.02901152069017559,0.07761291834083828,106.98542919600416,5.5555555555557925,-0.13863273506297452,5.312221858028516e-13,0.8033,106.98542919600416
19.300000000000004,0.030905503780617655,0.0846433200536727,107.53994113119063,5.555555555555818,-0.1540573115218481,2.5390076133263797e-13,0.8002,107.53994113119063
19.400000000000006,0.03553749761470091,0.09360034517703619,108.09426568681984,5.5555555555558644,-0.1600730665782708,4.592199780980542e-13,0.8152,108.09426568681984
19.500000000000007,0.03931936567066017,0.10253908035888902,108.64829049237582,5.555555555555886,-0.1805171614879517,2.1755851528799924e-13,0.8489,108.64829049237582
19.60000000000001,0.04206951715820903,0.11191498476189432,109.20201810872487,5.555555555555887,-0.201874711755094,1.2724121647030528e-14,0.8642,109.20201810872487
19.70000000000001,0.04889551805745595,0.1239806765416871,109.75538688685201,5.555555555555766,-0.20842762090012917,-1.2040735841242826e-12,1.6092,109.75538688685201
19.80000000000001,0.054221217209855344,0.1357361908714747,110.30822195488867,5.5555555555555864,-0.23653630756913896,-1.7974649566064425e-12,1.3385,110.30822195488867
19.900000000000013,0.060460865762505644,0.14865522413560095,110.86049910970422,5.555555555555506,-0.25691696077785703,-8.104542004972666e-13,1.19,110.86049910970422
20.000000000000014,0.06893850164735159,0.16316125911730284,111.41213247176628,5.555555555555384,-0.2752696091033611,-1.2176862444602938e-12,1.6728,111.41213247176628
20.100000000000016,0.07466885558415325,0.1765008797665244,111.96297673837309,5.555555555555514,-0.3107410316478667,1.2970335871909497e-12,1.1908,111.96297673837309
20.200000000000017,0.08099397386411171,0.19017924940982842,112.513152797471,5.555555555555598,-0.3337121223383083,8.465887605268648e-13,1.2272,112.513152797471
20.30000000000002,0.08695333295797404,0.20384902777447375,113.06262520541334,5.555555555555667,-0.3598991289267204,6.936350928916205e-13,1.0902,113.06262520541334
20.40000000000002,0.08673893924552889,0.2137300806515814,113.61157529399134,5.5555555555556175,-0.4012315968353466,-4.998829285150075e-13,1.1378,113.61157529399134
20.50000000000002,0.08439654937840552,0.22211493185854714,114.16043283851218,5.555555555555413,-0.4239725006365186,-2.0401192719764287e-12,0.9843,114.16043283851218
20.600000000000023,0.08166943809418535,0.2298361697620275,114.7093222498306,5.5555555555555385,-0.4394675794403573,1.2482429403644257e-12,0.7153,114.7093222498306
20.700000000000024,0.07513262240325627,0.23293660822950837,115.25851690032238,5.555555555555611,-0.46076393126498555,7.263822784264492e-13,0.8139,115.25851690032238
20.800000000000026,0.06702602227384623,0.23343379578556903,115.80831952779049,5.555555555555611,-0.46855898452174133,2.932631405447775e-15,1.8304,115.80831952779049
20.900000000000027,0.06067948222051008,0.23223896357756701,116.35899910182792,5.5555555555555385,-0.46315965639889306,-7.326882546926047e-13,2.3903,116.35899910182792
21.00000000000003,0.05373055280017309,0.22624030230978545,116.91035926958097,5.555555555555626,-0.45892596609035974,8.829216451026007e-13,1.9003,116.91035926958097
